tweet_id,text,airline_sentiment
567855926486667265,i m on one of your between jfk and lax when r u upgrading planes plane has no screens lousy seats and that s in unitedfirst,negative
567855470142197760,is it possible to upfare to p a segment where i have a gpu waitlisted,average
567854782678982656,bringing your a game with premium cabin dining nice,good
567853668608925696,you already have vomit so you are halfway there,negative
567853644420423680,is amazing how hard is to talk with customer service,worse
567853497435160577,fair enough but it stinks to be the passenger on the plane that leaves the gate then sits on the tarmac for an hour before takeoff,negative
567853052943663104,they held the flight for our group of nearly people,negative
567852704980017152,you guys suck you delay flights but can t hold the connectors minutes worstairlineever,negative
567852278893416448,i want a plane dad,average
567851359178989568,time for a rant you delayed my flight and still forgot my luggage then delayed on the tarmac moments i love you united,worse
567851352249868288,it was an international flight and we didn t get our new eta until we were in the air,negative
567850537716092928,i think she was having a rough moment w a bad passenger from an earlier flight things got considerably better thanks,good
567850015600685056,thanks for the rude customer service and hour delay it really helped me timing wise for my afternoon meetings hello,worse
567849597931888640,useless response i need a functioning wheelchair not a customer care form to fill out,negative
567848852943953920,awesome thx and thx for replying so damn fast sure as hell beats s cheeze hold music,good
